s,betax,alphax,psix,etax,etaxp,xAperture,betay,alphay,psiy,etay,etayp,yAperture,pCentral0,ElementName,ElementOccurence,ElementType,ChamberShape
1.3163619016537007e-01,2.1687285066817057e+00,-3.7816779305150716e-01,6.2043638268510178e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.6424157238965780e+00,-6.1668256084067501e+00,1.4905654235435587e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    26,      DRIF,               ?
1.3669912055634584e-01,2.1725712909116282e+00,-3.8083616970733436e-01,6.4376090391684848e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.7049638975879500e+00,-6.1873189010377789e+00,1.5429028168171833e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    27,      DRIF,               ?
1.4176205094732161e-01,2.1764410947520814e+00,-3.8350454636316156e-01,6.6704406119826545e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.7677195835074677e+00,-6.2078121936688078e+00,1.5949034249146413e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    28,      DRIF,               ?
1.4682498133829738e-01,2.1803379182030653e+00,-3.8617292301898876e-01,6.9028571269910799e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.8306827816551312e+00,-6.2283054862998366e+00,1.6465704603186710e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    29,      DRIF,               ?
1.5188791172927316e-01,2.1842617612645800e+00,-3.8884129967481595e-01,7.1348571888795190e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.8938534920309404e+00,-6.2487987789308654e+00,1.6979070951414505e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    30,      DRIF,               ?
1.5695084212024893e-01,2.1882126239366255e+00,-3.9150967633064315e-01,7.3664394252615020e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.9572317146348954e+00,-6.2692920715618943e+00,1.7489164617510568e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    31,      DRIF,               ?
1.6201377251122470e-01,2.1921905062192018e+00,-3.9417805298647035e-01,7.5976024866156122e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0020817449466996e+01,-6.2897853641929231e+00,1.7996016533864064e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    32,      DRIF,               ?
1.6707670290220047e-01,2.1961954081123087e+00,-3.9684642964229755e-01,7.8283450462205140e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0084610696527243e+01,-6.3102786568239519e+00,1.8499657247609193e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    33,      DRIF,               ?
1.7213963329317625e-01,2.2002273296159465e+00,-3.9951480629812475e-01,8.0586658000877595e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0148611455815635e+01,-6.3307719494549808e+00,1.9000116926551458e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    34,      DRIF,               ?
1.7720256368415202e-01,2.2042862707301150e+00,-4.0218318295395195e-01,8.2885634668924207e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0212819727332173e+01,-6.3512652420860096e+00,1.9497425364985881e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    35,      DRIF,               ?
1.8226549407512779e-01,2.2083722314548138e+00,-4.0485155960977914e-01,8.5180367879015742e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0277235511076855e+01,-6.3717585347170385e+00,1.9991611989409425e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    36,      DRIF,               ?
1.8732842446610357e-01,2.2124852117900433e+00,-4.0751993626560634e-01,8.7470845269006794e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0341858807049682e+01,-6.3922518273480673e+00,2.0482705864129862e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    37,      DRIF,               ?
1.9239135485707934e-01,2.2166252117358036e+00,-4.1018831292143354e-01,8.9757054701178909e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0406689615250656e+01,-6.4127451199790961e+00,2.0970735696773223e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    38,      DRIF,               ?
1.9745428524805511e-01,2.2207922312920947e+00,-4.1285668957726074e-01,9.2038984261463286e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0471727935679775e+01,-6.4332384126101250e+00,2.1455729843691967e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    39,      DRIF,               ?
2.0251721563903088e-01,2.2249862704589165e+00,-4.1552506623308794e-01,9.4316622258643540e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0536973768337040e+01,-6.4537317052411538e+00,2.1937716315275912e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    40,      DRIF,               ?
2.0758014603000666e-01,2.2292073292362691e+00,-4.1819344288891513e-01,9.6589957223538928e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0602427113222451e+01,-6.4742249978721826e+00,2.2416722781167953e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    41,      DRIF,               ?
2.1264307642098243e-01,2.2334554076241524e+00,-4.2086181954474233e-01,9.8858977908168236e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0668087970336007e+01,-6.4947182905032115e+00,2.2892776575386527e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    42,      DRIF,               ?
2.1770600681195820e-01,2.2377305056225665e+00,-4.2353019620056953e-01,1.0112367328489488e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0733956339677709e+01,-6.5152115831342403e+00,2.3365904701356757e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    43,      DRIF,               ?
2.2276893720293398e-01,2.2420326232315113e+00,-4.2619857285639673e-01,1.0338403254555346e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0800032221247557e+01,-6.5357048757652692e+00,2.3836133836852139e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    44,      DRIF,               ?
2.2783186759390975e-01,2.2463617604509869e+00,-4.2886694951222393e-01,1.0564004510055820e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0866315615045551e+01,-6.5561981683962980e+00,2.4303490338848613e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    45,      DRIF,               ?
2.3289479798488552e-01,2.2507179172809932e+00,-4.3153532616805113e-01,1.0789170057799363e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0932806521071690e+01,-6.5766914610273268e+00,2.4768000248292812e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    46,      DRIF,               ?
2.3795772837586129e-01,2.2551010937215303e+00,-4.3420370282387832e-01,1.1013898882268787e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0999504939325973e+01,-6.5971847536583557e+00,2.5229689294786230e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    47,      DRIF,               ?
2.4302065876683707e-01,2.2595112897725977e+00,-4.3687207947970552e-01,1.1238189989526885e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1066410869808402e+01,-6.6176780462893845e+00,2.5688582901187012e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    48,      DRIF,               ?
2.4808358915781284e-01,2.2639485054341959e+00,-4.3954045613553272e-01,1.1462042407120397e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1133524312518977e+01,-6.6381713389204133e+00,2.6144706188131066e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    49,      DRIF,               ?
2.5314651954878858e-01,2.2684127407063248e+00,-4.4220883279135992e-01,1.1685455183982330e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1200845267457698e+01,-6.6586646315514422e+00,2.6598083978474088e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    50,      DRIF,               ?
2.5820944993976436e-01,2.2729039955889845e+00,-4.4487720944718712e-01,1.1908427390332699e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1268373734624564e+01,-6.6791579241824710e+00,2.7048740801656129e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    51,      DRIF,               ?
2.6327238033074013e-01,2.2774222700821749e+00,-4.4754558610301431e-01,1.2130958117577705e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1336109714019576e+01,-6.6996512168134998e+00,2.7496700897990240e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    52,      DRIF,               ?
2.6833531072171590e-01,2.2819675641858961e+00,-4.5021396275884151e-01,1.2353046478207388e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1404053205642734e+01,-6.7201445094445287e+00,2.7941988222876732e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    53,      DRIF,               ?
2.7339824111269168e-01,2.2865398779001480e+00,-4.5288233941466871e-01,1.2574691605691807e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1472204209494038e+01,-6.7406378020755575e+00,2.8384626450944521e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    54,      DRIF,               ?
2.7846117150366745e-01,2.2911392112249307e+00,-4.5555071607049591e-01,1.2795892654375757e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1540562725573487e+01,-6.7611310947065864e+00,2.8824638980121046e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    55,      DRIF,               ?
2.8352410189464322e-01,2.2957655641602441e+00,-4.5821909272632311e-01,1.3016648799372083e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1609128753881082e+01,-6.7816243873376152e+00,2.9262048935632137e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    56,      DRIF,               ?
2.8858703228561899e-01,2.3004189367060883e+00,-4.6088746938215031e-01,1.3236959236453613e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1677902294416823e+01,-6.8021176799686440e+00,2.9696879173933263e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    57,      DRIF,               ?
2.9364996267659477e-01,2.3050993288624633e+00,-4.6355584603797750e-01,1.3456823181943753e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1746883347180709e+01,-6.8226109725996729e+00,3.0129152286573497e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    58,      DRIF,               ?
2.9871289306757054e-01,2.3098067406293690e+00,-4.6622422269380470e-01,1.3676239872605761e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1816071912172740e+01,-6.8431042652307017e+00,3.0558890603993537e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    59,      DRIF,               ?
3.0377582345854631e-01,2.3145411720068050e+00,-4.6889259934963190e-01,1.3895208565530778e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1885467989392916e+01,-6.8635975578617305e+00,3.0986116199259062e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    60,      DRIF,               ?
3.0883875384952209e-01,2.3193026229947717e+00,-4.7156097600545910e-01,1.4113728538024595e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1955071578841238e+01,-6.8840908504927594e+00,3.1410850891730728e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    61,      DRIF,               ?
3.1390168424049786e-01,2.3240910935932693e+00,-4.7422935266128630e-01,1.4331799087493227e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2024882680517706e+01,-6.9045841431237882e+00,3.1833116250671999e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    62,      DRIF,               ?
3.1896461463147363e-01,2.3289065838022975e+00,-4.7689772931711349e-01,1.4549419531327334e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2094901294422320e+01,-6.9250774357548170e+00,3.2252933598796094e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    63,      DRIF,               ?
3.2402754502244940e-01,2.3337490936218566e+00,-4.7956610597294069e-01,1.4766589206785485e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2165127420555079e+01,-6.9455707283858459e+00,3.2670324015753142e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    64,      DRIF,               ?
3.2909047541342518e-01,2.3386186230519463e+00,-4.8223448262876789e-01,1.4983307470876350e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2235561058915984e+01,-6.9660640210168747e+00,3.3085308341558824e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    65,      DRIF,               ?
3.3415340580440095e-01,2.3435151720925669e+00,-4.8490285928459509e-01,1.5199573700239802e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2306202209505035e+01,-6.9865573136479036e+00,3.3497907179965501e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    66,      DRIF,               ?
3.3921633619537672e-01,2.3484387407437182e+00,-4.8757123594042229e-01,1.5415387291027011e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2377050872322231e+01,-7.0070506062789324e+00,3.3908140901777101e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    67,      DRIF,               ?
3.4427926658635249e-01,2.3533893290054002e+00,-4.9023961259624949e-01,1.5630747658779523e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2448107047367573e+01,-7.0275438989099612e+00,3.4316029648108669e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    68,      DRIF,               ?
3.4934219697732827e-01,2.3583669368776130e+00,-4.9290798925207668e-01,1.5845654238307391e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2519370734641061e+01,-7.0480371915409901e+00,3.4721593333591816e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    69,      DRIF,               ?
3.5440512736830404e-01,2.3633715643603566e+00,-4.9557636590790388e-01,1.6060106483566361e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2590841934142693e+01,-7.0685304841720189e+00,3.5124851649526972e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    70,      DRIF,               ?
3.5946805775927981e-01,2.3684032114536304e+00,-4.9824474256373108e-01,1.6274103867534170e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2662520645872471e+01,-7.0890237768030477e+00,3.5525824066983569e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    71,      DRIF,               ?
3.6453098815025559e-01,2.3734618781574350e+00,-5.0091311921955828e-01,1.6487645882085972e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2734406869830394e+01,-7.1095170694340766e+00,3.5924529839849027e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    72,      DRIF,               ?
3.6959391854123136e-01,2.3785475644717704e+00,-5.0358149587538548e-01,1.6700732037868929e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2806500606016463e+01,-7.1300103620651054e+00,3.6320988007827661e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    73,      DRIF,               ?
3.7465684893220713e-01,2.3836602703966365e+00,-5.0624987253121267e-01,1.6913361864176016e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2878801854430678e+01,-7.1505036546961342e+00,3.6715217399390321e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    74,      DRIF,               ?
3.7971977932318290e-01,2.3887999959320334e+00,-5.0891824918703987e-01,1.7125534908819032e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2951310615073039e+01,-7.1709969473271631e+00,3.7107236634675814e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    75,      DRIF,               ?
3.8478270971415868e-01,2.3939667410779610e+00,-5.1158662584286707e-01,1.7337250738000889e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3024026887943545e+01,-7.1914902399581919e+00,3.7497064128344929e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    76,      DRIF,               ?
3.8984564010513445e-01,2.3991605058344194e+00,-5.1425500249869427e-01,1.7548508936187190e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3096950673042198e+01,-7.2119835325892208e+00,3.7884718092388039e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    77,      DRIF,               ?
3.9490857049611022e-01,2.4043812902014086e+00,-5.1692337915452147e-01,1.7759309105977134e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3170081970368996e+01,-7.2324768252202496e+00,3.8270216538887063e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    78,      DRIF,               ?
3.9997150088708600e-01,2.4096290941789285e+00,-5.1959175581034867e-01,1.7969650867973755e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3243420779923939e+01,-7.2529701178512784e+00,3.8653577282732735e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    79,      DRIF,               ?
4.0503443127806177e-01,2.4149039177669791e+00,-5.2226013246617586e-01,1.8179533860653577e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3316967101707029e+01,-7.2734634104823073e+00,3.9034817944297959e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    80,      DRIF,               ?
4.1009736166903754e-01,2.4202057609655605e+00,-5.2492850912200306e-01,1.8388957740235654e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3390720935718264e+01,-7.2939567031133361e+00,3.9413955952068078e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    81,      DRIF,               ?
4.1516029206001331e-01,2.4255346237746727e+00,-5.2759688577783026e-01,1.8597922180550067e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3464682281957643e+01,-7.3144499957443649e+00,3.9791008545228872e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    82,      DRIF,               ?
4.2022322245098909e-01,2.4308905061943151e+00,-5.3026526243365746e-01,1.8806426872905896e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3538851140425168e+01,-7.3349432883753938e+00,4.0165992776213071e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    83,      DRIF,               ?
4.2528615284196486e-01,2.4362734082244883e+00,-5.3293363908948466e-01,1.9014471525958682e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3613227511120838e+01,-7.3554365810064226e+00,4.0538925513206141e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    84,      DRIF,               ?
4.3034908323294063e-01,2.4416833298651923e+00,-5.3560201574531185e-01,1.9222055865577423e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3687811394044655e+01,-7.3759298736374515e+00,4.0909823442612091e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    85,      DRIF,               ?
4.3541201362391641e-01,2.4471202711164270e+00,-5.3827039240113905e-01,1.9429179634711141e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3762602789196617e+01,-7.3964231662684803e+00,4.1278703071480051e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    86,      DRIF,               ?
4.4047494401489218e-01,2.4525842319781925e+00,-5.4093876905696625e-01,1.9635842593255010e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3837601696576725e+01,-7.4169164588995091e+00,4.1645580729892336e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    87,      DRIF,               ?
4.4553787440586795e-01,2.4580752124504888e+00,-5.4360714571279345e-01,1.9842044517916121e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3912808116184978e+01,-7.4374097515305380e+00,4.2010472573314715e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    88,      DRIF,               ?
4.5060080479684372e-01,2.4635932125333158e+00,-5.4627552236862065e-01,2.0047785202078874e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3988222048021377e+01,-7.4579030441615668e+00,4.2373394584909553e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    89,      DRIF,               ?
4.5566373518781950e-01,2.4691382322266735e+00,-5.4894389902444785e-01,2.0253064455670047e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4063843492085923e+01,-7.4783963367925956e+00,4.2734362577812518e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    90,      DRIF,               ?
4.6072666557879527e-01,2.4747102715305620e+00,-5.5161227568027504e-01,2.0457882105023542e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4139672448378613e+01,-7.4988896294236245e+00,4.3093392197373515e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    91,      DRIF,               ?
4.6578959596977104e-01,2.4803093304449813e+00,-5.5428065233610224e-01,2.0662237992744878e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4215708916899450e+01,-7.5193829220546533e+00,4.3450498923362502e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    92,      DRIF,               ?
4.7085252636074681e-01,2.4859354089699313e+00,-5.5694902899192944e-01,2.0866131977575408e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4291952897648430e+01,-7.5398762146856821e+00,4.3805698072140797e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    93,      DRIF,               ?
4.7591545675172259e-01,2.4915885071054116e+00,-5.5961740564775664e-01,2.1069563934256313e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4368404390625557e+01,-7.5603695073167110e+00,4.4159004798798564e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    94,      DRIF,               ?
4.8097838714269836e-01,2.4972686248514226e+00,-5.6228578230358384e-01,2.1272533753392403e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4445063395830829e+01,-7.5808627999477398e+00,4.4510434099258998e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    95,      DRIF,               ?
4.8604131753367413e-01,2.5029757622079645e+00,-5.6495415895941103e-01,2.1475041341315726e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4521929913264247e+01,-7.6013560925787687e+00,4.4860000812349872e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    96,      DRIF,               ?
4.9110424792464991e-01,2.5087099191750371e+00,-5.6762253561523823e-01,2.1677086619949032e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4599003942925810e+01,-7.6218493852097975e+00,4.5207719621843036e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    97,      DRIF,               ?
4.9616717831562568e-01,2.5144710957526404e+00,-5.7029091227106543e-01,2.1878669526669103e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4676285484815519e+01,-7.6423426778408263e+00,4.5553605058462385e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    98,      DRIF,               ?
5.0123010870660145e-01,2.5202592919407745e+00,-5.7295928892689263e-01,2.2079790014169984e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4753774538933374e+01,-7.6628359704718552e+00,4.5897671501860908e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       D10,    99,      DRIF,               ?
